"","time","Temperature_TSG_ITS_90"
"342",2024-10-17 20:00:00,13.74927
"343",2024-10-17 21:00:00,13.62468
"344",2024-10-17 22:00:00,13.2558707414651
"345",2024-10-17 23:00:00,12.7500958411554
"346",2024-10-18,12.89774
"347",2024-10-18 01:00:00,12.87135
"348",2024-10-18 02:00:00,12.88604
"349",2024-10-18 03:00:00,12.8668598832542
"350",2024-10-18 04:00:00,13.19252
"351",2024-10-18 05:00:00,13.38713
"352",2024-10-18 06:00:00,13.42784
"353",2024-10-18 07:00:00,13.43588
"354",2024-10-18 08:00:00,13.5404426037689
"355",2024-10-18 09:00:00,13.51943
"356",2024-10-18 10:00:00,13.53832795032
"357",2024-10-18 11:00:00,13.002445766975
"358",2024-10-18 12:00:00,13.9082921946337
"359",2024-10-18 13:00:00,12.72527
"360",2024-10-18 14:00:00,12.5757834526878
"361",2024-10-18 15:00:00,14.1590168793832
"362",2024-10-18 16:00:00,14.0214882736535
"363",2024-10-18 17:00:00,14.3612487640642
"364",2024-10-18 18:00:00,12.195866847841
"365",2024-10-18 19:00:00,12.2337635952325
"366",2024-10-18 20:00:00,12.3350199860092
"367",2024-10-18 21:00:00,12.6076888135483
"368",2024-10-18 22:00:00,11.5843616616497
"369",2024-10-18 23:00:00,11.8064273894634
"370",2024-10-19,11.92006
"371",2024-10-19 01:00:00,11.88063
"372",2024-10-19 02:00:00,11.89704
"373",2024-10-19 03:00:00,11.4906763472118
"374",2024-10-19 04:00:00,11.24569
"375",2024-10-19 05:00:00,11.7600516843292
"376",2024-10-19 06:00:00,12.034998448601
"377",2024-10-19 07:00:00,12.4510081093131
"378",2024-10-19 08:00:00,11.72865
"379",2024-10-19 09:00:00,11.89107
"380",2024-10-19 10:00:00,12.5271899940062
"381",2024-10-19 11:00:00,12.6659462372166
"382",2024-10-19 12:00:00,12.767587238643
"383",2024-10-19 13:00:00,11.4663857436428
"384",2024-10-19 14:00:00,11.6361802093168
"385",2024-10-19 15:00:00,11.91338
"386",2024-10-19 16:00:00,11.9772478444589
"387",2024-10-19 17:00:00,12.61494
"388",2024-10-19 18:00:00,12.98859
"389",2024-10-19 19:00:00,11.7906281095621
"390",2024-10-19 20:00:00,12.414494740957
"391",2024-10-19 21:00:00,12.2068902709015
"392",2024-10-19 22:00:00,11.4753464977975
"393",2024-10-19 23:00:00,12.66202
"394",2024-10-20,12.58034
"395",2024-10-20 01:00:00,12.7479620728239
"396",2024-10-20 02:00:00,12.8199085423834
"397",2024-10-20 03:00:00,12.1195413044002
"398",2024-10-20 04:00:00,11.369658003972
"399",2024-10-20 05:00:00,12.4034459151606
"400",2024-10-20 06:00:00,12.03155
"401",2024-10-20 07:00:00,12.0658030346197
"402",2024-10-20 08:00:00,11.6382031232511
"403",2024-10-20 09:00:00,11.04701
"404",2024-10-20 10:00:00,11.0529581652546
"405",2024-10-20 11:00:00,9.10124784125544
"406",2024-10-20 12:00:00,8.11834037279134
"407",2024-10-20 13:00:00,8.96626785599736
"408",2024-10-20 14:00:00,8.69489664466211
"409",2024-10-20 15:00:00,10.4911851530792
"410",2024-10-20 16:00:00,10.1041885055805
"411",2024-10-20 17:00:00,10.7454162146941
"412",2024-10-20 18:00:00,11.376724214161
"413",2024-10-20 19:00:00,11.48497
"414",2024-10-20 20:00:00,12.9487049824025
